"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Edit project name","22039","Edit project name","UI Regression tests","2026-07-21","passed","2026-07-21","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","editProjectNameTest"
"Verify a test case title can be updated","1209","Verify a test case title can be updated","API regression tests","2026-07-21","passed","2026-07-21","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","updateTestCase"
"Priority change is reflected in case history","18060","Priority change is reflected in case history","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","priorityChangeInHistoryTest"
"Create test run","50869","Create test run","UI Smoke tests","2026-07-21","passed","2026-07-21","Test runs functionality tests","Smoke Tests","tests.ui.TestRunTest","createRunTest"
"Complete milestone","39103","Verify milestone can be completed","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Delete user group","16162","Verify group can be deleted","UI Regression tests","2026-07-21","passed","2026-07-21","Group management functionality tests","UI Tests","tests.ui.GroupTest","deleteGroupTest"
"Create user","1","Verify user can be created","UI Regression tests","2026-07-21","unknown","2026-07-21","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","createUserTest"
"Verify selection can be created","1221","Verify selection can be created","API regression tests","2026-07-21","passed","2026-07-21","Sections functionality tests","API Tests","tests.api.SectionAPITest","checkCreateSection"
"Move test case to another section via edit form","16941","Move test case to another section via edit form","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Verify a project can be created","999","Verify a project can be created","API regression tests","2026-07-21","passed","2026-07-21","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","createProject"
"Verify a test case can be created","2281","Verify a test case can be created","API regression tests","2026-07-21","passed","2026-07-21","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","createTestCase"
"Create test suite","25367","Create test suite","UI Smoke tests","2026-07-21","passed","2026-07-21","Test suites functionality tests","Smoke Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Create milestone","26478","Verify milestone can be created","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","createMilestoneTest"
"Create a new test case","16811","Create a new test case","UI Smoke tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","Smoke Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Delete milestone","32403","Verify milestone can be deleted","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Verify the projects list can be retrieved","2002","Verify the projects list can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","getProjects"
"Compare results of two runs","52348","Compare results of two runs","UI Regression tests","2026-07-21","passed","2026-07-21","Reports functionality tests","UI Tests","tests.ui.ReportTest","compareRunsTest"
"Verify test run results can be retrieved","1115","Verify test run results can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getResultsForRun"
"Edit test case title via edit form","15302","Edit test case title via edit form","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Deactivate user","0","Verify user can be deactivated","UI Regression tests","2026-07-21","unknown","2026-07-21","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Verify the created section with the test case can be deleted","1154","Verify the created section with the test case can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","deleteTestCaseSection"
"Login with valid credentials","8967","Login with valid credentials","UI Smoke tests","2026-07-21","passed","2026-07-21","Authentication functionality tests","Smoke Tests","tests.ui.LoginTest","loginTest"
"Create and then delete a test case","19125","Create and then delete a test case","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Login with invalid credentials shows error","6120","Login with invalid credentials shows error","UI Regression tests","2026-07-21","passed","2026-07-21","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Verify project test runs can be retrieved","4231","Verify project test runs can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getTestRuns"
"Verify the created project can be deleted","1113","Verify the created project can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","deleteProject"
