"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Add passed result to a test","40793","Add passed result to a test","UI Regression tests","2026-07-20","passed","2026-07-20","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addPassedResultTest"
"Open an existing test case","10495","Open an existing test case","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","openTestCaseTest"
"Check milestone data","31108","Verify milestone data is displayed","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","checkMilestoneDataTest"
"Fill a custom field (Preconditions) of a test case","14096","Fill a custom field of a test case","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","fillCustomFieldTest"
"Complete milestone","32211","Verify milestone can be completed","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Update role","15435","Verify role can be updated","UI Regression tests","2026-07-20","passed","2026-07-20","Role management functionality tests","UI Tests","tests.ui.RolesTest","updateRole"
"Deactivate user","0","Verify user can be deactivated","UI Regression tests","2026-07-20","unknown","2026-07-20","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Update user data","0","Verify user data can be updated","UI Regression tests","2026-07-20","unknown","2026-07-20","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","updateUserDataTest"
"Delete test suite","25563","Delete test suite","UI Regression tests","2026-07-20","passed","2026-07-20","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","deleteSuiteTest"
"Add test case to suite","28822","Add test case to suite","UI Regression tests","2026-07-20","passed","2026-07-20","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","addCaseToSuiteTest"
"Suite shows test cases count","24374","Suite shows test cases count","UI Regression tests","2026-07-20","passed","2026-07-20","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","suiteShowsCasesCountTest"
"Create test suite","22265","Create test suite","UI Smoke tests","2026-07-20","passed","2026-07-20","Test suites functionality tests","Smoke Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Session expires after clearing browser cookies","9619","Session expires after clearing browser cookies","UI Regression tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","UI Tests","tests.ui.LoginTest","sessionExpiredAfterCookieClear"
"Compare results of two runs","46800","Compare results of two runs","UI Regression tests","2026-07-20","passed","2026-07-20","Reports functionality tests","UI Tests","tests.ui.ReportTest","compareRunsTest"
"Edit project name","19411","Edit project name","UI Regression tests","2026-07-20","passed","2026-07-20","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","editProjectNameTest"
"Create role","12090","Verify role can be created","UI Regression tests","2026-07-20","passed","2026-07-20","Role management functionality tests","UI Tests","tests.ui.RolesTest","createRole"
"Create a new test case","14190","Create a new test case","UI Smoke tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","Smoke Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Create test run","46952","Create test run","UI Smoke tests","2026-07-20","passed","2026-07-20","Test runs functionality tests","Smoke Tests","tests.ui.TestRunTest","createRunTest"
"Verify created sections can be deleted","2777","Verify created sections can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Sections functionality tests","API Tests","tests.api.SectionAPITest","deleteSections"
"Create milestone","23558","Verify milestone can be created","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","createMilestoneTest"
"Verify the created project can be deleted","1016","Verify the created project can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","deleteProject"
"Create and then delete a project","17533","Create and then delete a project","UI Regression tests","2026-07-20","passed","2026-07-20","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","createAndDeleteProjectTest"
"Verify a test case attachment can be retrieved","868","Verify a test case attachment can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"Verify created test data can be deleted","1918","Verify created test data can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","deleteTestRunData"
"Verify a result can be added to a test run","973","Verify a result can be added to a test run","API regression tests","2026-07-20","passed","2026-07-20","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","addResultForCase"
"Verify test run results can be retrieved","1005","Verify test run results can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getResultsForRun"
"Verify API authentication fails with invalid credentials","923","Verify API authentication fails with invalid credentials","API regression tests","2026-07-20","passed","2026-07-20","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkInvalidCredentialsAuthentication"
"Change language","15371","Verify language can be changed","UI Regression tests","2026-07-20","passed","2026-07-20","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeLanguage"
"Verify project test cases can be retrieved","905","Verify project test cases can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Update user's name","12600","Verify user's name can be updated","UI Regression tests","2026-07-20","passed","2026-07-20","Settings functionality tests","UI Tests","tests.ui.SettingsTest","updateUsersName"
"Verify API authentication succeeds with valid credentials","4487","Verify API authentication succeeds with valid credentials","API regression tests","2026-07-20","passed","2026-07-20","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkValidCredentialsAuthentication"
"Verify an attachment can be added to a test run","2675","Verify an attachment can be added to a test run","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestRun"
"Verify selection can be created","1264","Verify selection can be created","API regression tests","2026-07-20","passed","2026-07-20","Sections functionality tests","API Tests","tests.api.SectionAPITest","checkCreateSection"
"Login with invalid credentials shows error","6038","Login with invalid credentials shows error","UI Regression tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Close test run","36755","Close test run","UI Regression tests","2026-07-20","passed","2026-07-20","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","closeRunTest"
"Verify a test case title can be updated","1133","Verify a test case title can be updated","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","updateTestCase"
"Move test case to another section via edit form","15121","Move test case to another section via edit form","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Create and then delete a test case","17104","Create and then delete a test case","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Verify a section can be updated","893","Verify a section can be updated","API regression tests","2026-07-20","passed","2026-07-20","Sections functionality tests","API Tests","tests.api.SectionAPITest","updateSection"
"Verify a section can be moved into another section","2779","Verify a section can be moved into another section","API regression tests","2026-07-20","passed","2026-07-20","Sections functionality tests","API Tests","tests.api.SectionAPITest","moveSection"
"Delete role","14106","Verify role can be deleted","UI Regression tests","2026-07-20","passed","2026-07-20","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Verify the created section with the test case can be deleted","1004","Verify the created section with the test case can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","deleteTestCaseSection"
"Create user group","14527","Verify group can be created","UI Regression tests","2026-07-20","passed","2026-07-20","Group management functionality tests","UI Tests","tests.ui.GroupTest","createGroupTest"
"Create a new project","13643","Create a new project","UI Smoke tests","2026-07-20","passed","2026-07-20","Project management functionality tests","Smoke Tests","tests.ui.ProjectsTest","createProjectTest"
"Export run results to a file","36561","Export run results to a file","UI Regression tests","2026-07-20","passed","2026-07-20","Reports functionality tests","UI Tests","tests.ui.ReportTest","exportRunResultsTest"
"Create user","0","Verify user can be created","UI Regression tests","2026-07-20","unknown","2026-07-20","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","createUserTest"
"Verify a test case can be created","1940","Verify a test case can be created","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","createTestCase"
"Change color scheme","14447","Verify color scheme can be changed","UI Regression tests","2026-07-20","passed","2026-07-20","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeColorScheme"
"Filter tests in run by status","36539","Filter tests in run by status","UI Regression tests","2026-07-20","passed","2026-07-20","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","filterByStatusTest"
"Login with invalid credentials shows error","6200","Login with invalid credentials shows error","UI Regression tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Edit test case title via edit form","14718","Edit test case title via edit form","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Update user group","14658","Verify group can be updated","UI Regression tests","2026-07-20","passed","2026-07-20","Group management functionality tests","UI Tests","tests.ui.GroupTest","updateGroupTest"
"Verify a project can be created","871","Verify a project can be created","API regression tests","2026-07-20","passed","2026-07-20","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","createProject"
"Verify the projects list can be retrieved","1479","Verify the projects list can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","getProjects"
"Verify project test runs can be retrieved","3783","Verify project test runs can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getTestRuns"
"Change test case priority","14662","Change test case priority","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
"Delete milestone","27660","Verify milestone can be deleted","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Add failed result with attachment","47511","Add failed result with attachment","UI Regression tests","2026-07-20","passed","2026-07-20","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addFailedResultWithAttachmentTest"
