"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Delete role","15690","Verify role can be deleted","UI Regression tests","2026-07-23","passed","2026-07-23","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Edit test case title via edit form","15038","Edit test case title via edit form","UI Regression tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Verify API authentication fails with invalid credentials","906","Verify API authentication fails with invalid credentials","API regression tests","2026-07-23","passed","2026-07-23","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkInvalidCredentialsAuthentication"
"Verify a section can be moved into another section","2733","Verify a section can be moved into another section","API regression tests","2026-07-23","passed","2026-07-23","Sections functionality tests","API Tests","tests.api.SectionAPITest","moveSection"
"Complete milestone","37982","Verify milestone can be completed","UI Regression tests","2026-07-23","passed","2026-07-23","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Verify the projects list can be retrieved","1488","Verify the projects list can be retrieved","API regression tests","2026-07-23","passed","2026-07-23","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","getProjects"
"Login with invalid credentials shows error","5502","Login with invalid credentials shows error","UI Regression tests","2026-07-23","passed","2026-07-23","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Verify a test case attachment can be retrieved","911","Verify a test case attachment can be retrieved","API regression tests","2026-07-23","passed","2026-07-23","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"Verify a test run attachment can be deleted","2673","Verify a test run attachment can be deleted","API regression tests","2026-07-23","passed","2026-07-23","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestRun"
"Verify project test runs can be retrieved","3684","Verify project test runs can be retrieved","API regression tests","2026-07-23","passed","2026-07-23","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getTestRuns"
"Create test suite","25999","Create test suite","UI Smoke tests","2026-07-23","passed","2026-07-23","Test suites functionality tests","Smoke Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Update user data","1","Verify user data can be updated","UI Regression tests","2026-07-23","unknown","2026-07-23","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","updateUserDataTest"
"Add failed result with attachment","46359","Add failed result with attachment","UI Regression tests","2026-07-23","passed","2026-07-23","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addFailedResultWithAttachmentTest"
"Fill a custom field (Preconditions) of a test case","14727","Fill a custom field of a test case","UI Regression tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","fillCustomFieldTest"
"Verify an attachment can be added to a test case","3524","Verify an attachment can be added to a test case","API regression tests","2026-07-23","passed","2026-07-23","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestCase"
"Verify created sections can be deleted","2854","Verify created sections can be deleted","API regression tests","2026-07-23","passed","2026-07-23","Sections functionality tests","API Tests","tests.api.SectionAPITest","deleteSections"
"Log out from the application","9423","Log out from the application","UI Regression tests","2026-07-23","passed","2026-07-23","Authentication functionality tests","UI Tests","tests.ui.LoginTest","logOutTest"
"Verify project test cases can be retrieved","995","Verify project test cases can be retrieved","API regression tests","2026-07-23","passed","2026-07-23","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Create role","12997","Verify role can be created","UI Regression tests","2026-07-23","passed","2026-07-23","Role management functionality tests","UI Tests","tests.ui.RolesTest","createRole"
"Delete user group","15999","Verify group can be deleted","UI Regression tests","2026-07-23","passed","2026-07-23","Group management functionality tests","UI Tests","tests.ui.GroupTest","deleteGroupTest"
"Open an existing test case","11647","Open an existing test case","UI Regression tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","openTestCaseTest"
"View test run statistics","43833","View test run statistics","UI Regression tests","2026-07-23","passed","2026-07-23","Reports functionality tests","UI Tests","tests.ui.ReportTest","viewRunStatisticsTest"
"Deactivate user","0","Verify user can be deactivated","UI Regression tests","2026-07-23","unknown","2026-07-23","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Add test case to suite","31592","Add test case to suite","UI Regression tests","2026-07-23","passed","2026-07-23","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","addCaseToSuiteTest"
"Move test case to another section via edit form","17079","Move test case to another section via edit form","UI Regression tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Verify a test case title can be updated","1118","Verify a test case title can be updated","API regression tests","2026-07-23","passed","2026-07-23","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","updateTestCase"
"Create a new project","17695","Create a new project","UI Smoke tests","2026-07-23","passed","2026-07-23","Project management functionality tests","Smoke Tests","tests.ui.ProjectsTest","createProjectTest"
"Add passed result to a test","41527","Add passed result to a test","UI Regression tests","2026-07-23","passed","2026-07-23","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addPassedResultTest"
"Filter tests in run by status","41258","Filter tests in run by status","UI Regression tests","2026-07-23","passed","2026-07-23","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","filterByStatusTest"
"Edit project name","22449","Edit project name","UI Regression tests","2026-07-23","passed","2026-07-23","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","editProjectNameTest"
"Verify created test data can be deleted","2034","Verify created test data can be deleted","API regression tests","2026-07-23","passed","2026-07-23","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","deleteTestRunData"
"Delete milestone","32071","Verify milestone can be deleted","UI Regression tests","2026-07-23","passed","2026-07-23","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Compare results of two runs","51258","Compare results of two runs","UI Regression tests","2026-07-23","passed","2026-07-23","Reports functionality tests","UI Tests","tests.ui.ReportTest","compareRunsTest"
"Verify a test case can be created","1823","Verify a test case can be created","API regression tests","2026-07-23","passed","2026-07-23","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","createTestCase"
"Check milestone data","35771","Verify milestone data is displayed","UI Regression tests","2026-07-23","passed","2026-07-23","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","checkMilestoneDataTest"
"Verify a test case attachment can be deleted","2591","Verify a test case attachment can be deleted","API regression tests","2026-07-23","passed","2026-07-23","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Session expires after clearing browser cookies","10036","Session expires after clearing browser cookies","UI Regression tests","2026-07-23","passed","2026-07-23","Authentication functionality tests","UI Tests","tests.ui.LoginTest","sessionExpiredAfterCookieClear"
"Change test case priority","14515","Change test case priority","UI Regression tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
"Verify test run results can be retrieved","846","Verify test run results can be retrieved","API regression tests","2026-07-23","passed","2026-07-23","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getResultsForRun"
"Suite shows test cases count","25194","Suite shows test cases count","UI Regression tests","2026-07-23","passed","2026-07-23","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","suiteShowsCasesCountTest"
"Verify a result can be added to a test run","1177","Verify a result can be added to a test run","API regression tests","2026-07-23","passed","2026-07-23","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","addResultForCase"
"Create and then delete a test case","19925","Create and then delete a test case","UI Regression tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Verify the created project can be deleted","1016","Verify the created project can be deleted","API regression tests","2026-07-23","passed","2026-07-23","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","deleteProject"
"Verify a section can be updated","909","Verify a section can be updated","API regression tests","2026-07-23","passed","2026-07-23","Sections functionality tests","API Tests","tests.api.SectionAPITest","updateSection"
"Verify a project can be created","876","Verify a project can be created","API regression tests","2026-07-23","passed","2026-07-23","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","createProject"
"Create and then delete a project","18825","Create and then delete a project","UI Regression tests","2026-07-23","passed","2026-07-23","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","createAndDeleteProjectTest"
"Create user","0","Verify user can be created","UI Regression tests","2026-07-23","unknown","2026-07-23","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","createUserTest"
"Create user group","16063","Verify group can be created","UI Regression tests","2026-07-23","passed","2026-07-23","Group management functionality tests","UI Tests","tests.ui.GroupTest","createGroupTest"
"Verify selection can be created","1084","Verify selection can be created","API regression tests","2026-07-23","passed","2026-07-23","Sections functionality tests","API Tests","tests.api.SectionAPITest","checkCreateSection"
"Change color scheme","17976","Verify color scheme can be changed","UI Regression tests","2026-07-23","passed","2026-07-23","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeColorScheme"
"Verify API authentication succeeds with valid credentials","4425","Verify API authentication succeeds with valid credentials","API regression tests","2026-07-23","passed","2026-07-23","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkValidCredentialsAuthentication"
"Verify a test run attachment can be retrieved","982","Verify a test run attachment can be retrieved","API regression tests","2026-07-23","passed","2026-07-23","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestRun"
"Change language","16934","Verify language can be changed","UI Regression tests","2026-07-23","passed","2026-07-23","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeLanguage"
"Create a new test case","16487","Create a new test case","UI Smoke tests","2026-07-23","passed","2026-07-23","Test cases functionality tests","Smoke Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Close test run","40685","Close test run","UI Regression tests","2026-07-23","passed","2026-07-23","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","closeRunTest"
