"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verify project test cases can be retrieved","819","Verify project test cases can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Edit test case title via edit form","15393","Edit test case title via edit form","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","editTestCaseTest"
"Delete test suite","28302","Delete test suite","UI Regression tests","2026-07-21","passed","2026-07-21","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","deleteSuiteTest"
"Filter tests in run by status","42245","Filter tests in run by status","UI Regression tests","2026-07-21","passed","2026-07-21","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","filterByStatusTest"
"Delete role","16949","Verify role can be deleted","UI Regression tests","2026-07-21","passed","2026-07-21","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Suite shows test cases count","26524","Suite shows test cases count","UI Regression tests","2026-07-21","passed","2026-07-21","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","suiteShowsCasesCountTest"
"Verify test run results can be retrieved","828","Verify test run results can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","getResultsForRun"
"Delete user group","18127","Verify group can be deleted","UI Regression tests","2026-07-21","passed","2026-07-21","Group management functionality tests","UI Tests","tests.ui.GroupTest","deleteGroupTest"
"Verify an attachment can be added to a test case","3582","Verify an attachment can be added to a test case","API regression tests","2026-07-21","passed","2026-07-21","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestCase"
"Create test suite","21107","Create test suite","UI Smoke tests","2026-07-21","passed","2026-07-21","Test suites functionality tests","Smoke Tests","tests.ui.TestSuiteTest","createSuiteTest"
"Verify selection can be created","1044","Verify selection can be created","API regression tests","2026-07-21","passed","2026-07-21","Sections functionality tests","API Tests","tests.api.SectionAPITest","checkCreateSection"
"Verify created sections can be deleted","3081","Verify created sections can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Sections functionality tests","API Tests","tests.api.SectionAPITest","deleteSections"
"Change color scheme","17726","Verify color scheme can be changed","UI Regression tests","2026-07-21","passed","2026-07-21","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeColorScheme"
"Login with invalid credentials shows error","6100","Login with invalid credentials shows error","UI Regression tests","2026-07-21","passed","2026-07-21","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Deactivate user","0","Verify user can be deactivated","UI Regression tests","2026-07-21","unknown","2026-07-21","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Verify a result can be added to a test run","918","Verify a result can be added to a test run","API regression tests","2026-07-21","passed","2026-07-21","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","addResultForCase"
"Compare results of two runs","55219","Compare results of two runs","UI Regression tests","2026-07-21","passed","2026-07-21","Reports functionality tests","UI Tests","tests.ui.ReportTest","compareRunsTest"
"Update milestone","38098","Verify milestone can be updated","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","updateMilestoneTest"
"Login with valid credentials","8134","Login with valid credentials","UI Smoke tests","2026-07-21","passed","2026-07-21","Authentication functionality tests","Smoke Tests","tests.ui.LoginTest","loginTest"
"Update role","16928","Verify role can be updated","UI Regression tests","2026-07-21","passed","2026-07-21","Role management functionality tests","UI Tests","tests.ui.RolesTest","updateRole"
"Complete milestone","40344","Verify milestone can be completed","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Change language","17460","Verify language can be changed","UI Regression tests","2026-07-21","passed","2026-07-21","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeLanguage"
"Verify a section can be moved into another section","2788","Verify a section can be moved into another section","API regression tests","2026-07-21","passed","2026-07-21","Sections functionality tests","API Tests","tests.api.SectionAPITest","moveSection"
"Verify a test case attachment can be deleted","2559","Verify a test case attachment can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Change test case priority","15849","Change test case priority","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
"Verify an attachment can be added to a test run","2520","Verify an attachment can be added to a test run","API regression tests","2026-07-21","passed","2026-07-21","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestRun"
"Log out from the application","11039","Log out from the application","UI Regression tests","2026-07-21","passed","2026-07-21","Authentication functionality tests","UI Tests","tests.ui.LoginTest","logOutTest"
"Export run results to a file","42840","Export run results to a file","UI Regression tests","2026-07-21","passed","2026-07-21","Reports functionality tests","UI Tests","tests.ui.ReportTest","exportRunResultsTest"
"Create and then delete a project","20186","Create and then delete a project","UI Regression tests","2026-07-21","passed","2026-07-21","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","createAndDeleteProjectTest"
"Create test run","65488","Create test run","UI Smoke tests","2026-07-21","passed","2026-07-21","Test runs functionality tests","Smoke Tests","tests.ui.TestRunTest","createRunTest"
"Update user group","17580","Verify group can be updated","UI Regression tests","2026-07-21","passed","2026-07-21","Group management functionality tests","UI Tests","tests.ui.GroupTest","updateGroupTest"
"Update user's name","13414","Verify user's name can be updated","UI Regression tests","2026-07-21","passed","2026-07-21","Settings functionality tests","UI Tests","tests.ui.SettingsTest","updateUsersName"
"Verify a test case title can be updated","916","Verify a test case title can be updated","API regression tests","2026-07-21","passed","2026-07-21","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","updateTestCase"
"Verify API authentication succeeds with valid credentials","4063","Verify API authentication succeeds with valid credentials","API regression tests","2026-07-21","passed","2026-07-21","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkValidCredentialsAuthentication"
"Delete milestone","33989","Verify milestone can be deleted","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","deleteMilestoneTest"
"Create a new project","13049","Create a new project","UI Smoke tests","2026-07-21","passed","2026-07-21","Project management functionality tests","Smoke Tests","tests.ui.ProjectsTest","createProjectTest"
"Verify a test run attachment can be deleted","2739","Verify a test run attachment can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestRun"
"Verify a project can be created","825","Verify a project can be created","API regression tests","2026-07-21","passed","2026-07-21","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","createProject"
"Edit project name","22845","Edit project name","UI Regression tests","2026-07-21","passed","2026-07-21","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","editProjectNameTest"
"Create and then delete a test case","20484","Create and then delete a test case","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"Verify the created section with the test case can be deleted","837","Verify the created section with the test case can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","deleteTestCaseSection"
"Verify a test run attachment can be retrieved","924","Verify a test run attachment can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestRun"
"Move test case to another section via edit form","18098","Move test case to another section via edit form","UI Regression tests","2026-07-21","passed","2026-07-21","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","moveTestCaseToSectionTest"
"Add passed result to a test","44650","Add passed result to a test","UI Regression tests","2026-07-21","passed","2026-07-21","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addPassedResultTest"
"Check milestone data","38367","Verify milestone data is displayed","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","checkMilestoneDataTest"
"Verify a section can be updated","848","Verify a section can be updated","API regression tests","2026-07-21","passed","2026-07-21","Sections functionality tests","API Tests","tests.api.SectionAPITest","updateSection"
"Session expires after clearing browser cookies","10888","Session expires after clearing browser cookies","UI Regression tests","2026-07-21","passed","2026-07-21","Authentication functionality tests","UI Tests","tests.ui.LoginTest","sessionExpiredAfterCookieClear"
"Create milestone","28643","Verify milestone can be created","UI Regression tests","2026-07-21","passed","2026-07-21","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","createMilestoneTest"
"Verify a test case attachment can be retrieved","932","Verify a test case attachment can be retrieved","API regression tests","2026-07-21","passed","2026-07-21","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
"Create user","1","Verify user can be created","UI Regression tests","2026-07-21","unknown","2026-07-21","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","createUserTest"
"Verify the created project can be deleted","936","Verify the created project can be deleted","API regression tests","2026-07-21","passed","2026-07-21","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","deleteProject"
