"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Create user group","13107","Verify group can be created","UI Regression tests","2026-07-20","passed","2026-07-20","Group management functionality tests","UI Tests","tests.ui.GroupTest","createGroupTest"
"Update milestone","31897","Verify milestone can be updated","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","updateMilestoneTest"
"Verify a test case attachment can be deleted","3112","Verify a test case attachment can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestCase"
"Verify a test run attachment can be deleted","3175","Verify a test run attachment can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","deleteAttachmentFromTestRun"
"Verify a section can be moved into another section","3536","Verify a section can be moved into another section","API regression tests","2026-07-20","passed","2026-07-20","Sections functionality tests","API Tests","tests.api.SectionAPITest","moveSection"
"Verify a test case title can be updated","1243","Verify a test case title can be updated","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","updateTestCase"
"Verify a test run attachment can be retrieved","1004","Verify a test run attachment can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestRun"
"Update user group","13751","Verify group can be updated","UI Regression tests","2026-07-20","passed","2026-07-20","Group management functionality tests","UI Tests","tests.ui.GroupTest","updateGroupTest"
"Verify a test case can be created","2434","Verify a test case can be created","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","createTestCase"
"Change color scheme","14513","Verify color scheme can be changed","UI Regression tests","2026-07-20","passed","2026-07-20","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeColorScheme"
"Update user's name","11659","Verify user's name can be updated","UI Regression tests","2026-07-20","passed","2026-07-20","Settings functionality tests","UI Tests","tests.ui.SettingsTest","updateUsersName"
"Export run results to a file","34238","Export run results to a file","UI Regression tests","2026-07-20","passed","2026-07-20","Reports functionality tests","UI Tests","tests.ui.ReportTest","exportRunResultsTest"
"Create user","0","Verify user can be created","UI Regression tests","2026-07-20","unknown","2026-07-20","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","createUserTest"
"Delete user group","13269","Verify group can be deleted","UI Regression tests","2026-07-20","passed","2026-07-20","Group management functionality tests","UI Tests","tests.ui.GroupTest","deleteGroupTest"
"Create a new project","14006","Create a new project","UI Smoke tests","2026-07-20","passed","2026-07-20","Project management functionality tests","Smoke Tests","tests.ui.ProjectsTest","createProjectTest"
"Login with valid credentials","8536","Login with valid credentials","UI Smoke tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","Smoke Tests","tests.ui.LoginTest","loginTest"
"Create and then delete a test case","18054","Create and then delete a test case","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","testCaseCreationAndDeletionTest"
"View test run statistics","36965","View test run statistics","UI Regression tests","2026-07-20","passed","2026-07-20","Reports functionality tests","UI Tests","tests.ui.ReportTest","viewRunStatisticsTest"
"Verify the created section with the test case can be deleted","1059","Verify the created section with the test case can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","deleteTestCaseSection"
"Create milestone","21186","Verify milestone can be created","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","createMilestoneTest"
"Check milestone data","28860","Verify milestone data is displayed","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","checkMilestoneDataTest"
"Open an existing test case","10454","Open an existing test case","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","openTestCaseTest"
"Change language","15146","Verify language can be changed","UI Regression tests","2026-07-20","passed","2026-07-20","Settings functionality tests","UI Tests","tests.ui.SettingsTest","changeLanguage"
"Session expires after clearing browser cookies","8797","Session expires after clearing browser cookies","UI Regression tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","UI Tests","tests.ui.LoginTest","sessionExpiredAfterCookieClear"
"Priority change is reflected in case history","15360","Priority change is reflected in case history","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","priorityChangeInHistoryTest"
"Verify a project can be created","1182","Verify a project can be created","API regression tests","2026-07-20","passed","2026-07-20","Projects API functionality tests","API Tests","tests.api.ProjectAPITest","createProject"
"Add failed result with attachment","49042","Add failed result with attachment","UI Regression tests","2026-07-20","passed","2026-07-20","Test runs functionality tests","UI Tests","tests.ui.TestRunTest","addFailedResultWithAttachmentTest"
"Verify API authentication fails with invalid credentials","1079","Verify API authentication fails with invalid credentials","API regression tests","2026-07-20","passed","2026-07-20","API authentication functionality tests","API Tests","tests.api.AuthAPITest","checkInvalidCredentialsAuthentication"
"Delete role","14349","Verify role can be deleted","UI Regression tests","2026-07-20","passed","2026-07-20","Role management functionality tests","UI Tests","tests.ui.RolesTest","deleteRole"
"Create role","11252","Verify role can be created","UI Regression tests","2026-07-20","passed","2026-07-20","Role management functionality tests","UI Tests","tests.ui.RolesTest","createRole"
"Verify created test data can be deleted","2221","Verify created test data can be deleted","API regression tests","2026-07-20","passed","2026-07-20","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","deleteTestRunData"
"Verify a result can be added to a test run","1325","Verify a result can be added to a test run","API regression tests","2026-07-20","passed","2026-07-20","Test runs API functionality tests","API Tests","tests.api.TestRunAPITest","addResultForCase"
"Deactivate user","1","Verify user can be deactivated","UI Regression tests","2026-07-20","unknown","2026-07-20","User management functionality tests","UI Tests","tests.ui.UserNRolesTest","deactivateUserTest"
"Complete milestone","29381","Verify milestone can be completed","UI Regression tests","2026-07-20","passed","2026-07-20","Milestones functionality tests","UI Tests","tests.ui.MilestoneTest","completeMilestoneTest"
"Verify an attachment can be added to a test run","2669","Verify an attachment can be added to a test run","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestRun"
"Login with invalid credentials shows error","5201","Login with invalid credentials shows error","UI Regression tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Create a new test case","14411","Create a new test case","UI Smoke tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","Smoke Tests","tests.ui.TestCaseTest","testCaseCreationTest"
"Add test case to suite","26905","Add test case to suite","UI Regression tests","2026-07-20","passed","2026-07-20","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","addCaseToSuiteTest"
"Delete test suite","24496","Delete test suite","UI Regression tests","2026-07-20","passed","2026-07-20","Test suites functionality tests","UI Tests","tests.ui.TestSuiteTest","deleteSuiteTest"
"Change test case priority","13213","Change test case priority","UI Regression tests","2026-07-20","passed","2026-07-20","Test cases functionality tests","UI Tests","tests.ui.TestCaseTest","changePriorityInTestCaseTest"
"Create and then delete a project","16099","Create and then delete a project","UI Regression tests","2026-07-20","passed","2026-07-20","Project management functionality tests","UI Tests","tests.ui.ProjectsTest","createAndDeleteProjectTest"
"Verify an attachment can be added to a test case","4234","Verify an attachment can be added to a test case","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","addAttachmentToTestCase"
"Login with invalid credentials shows error","5413","Login with invalid credentials shows error","UI Regression tests","2026-07-20","passed","2026-07-20","Authentication functionality tests","UI Tests","tests.ui.LoginTest","loginWithInvalidCredentialsTest"
"Verify project test cases can be retrieved","1040","Verify project test cases can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Test cases API functionality tests","API Tests","tests.api.TestCaseAPITest","getTestCases"
"Verify a test case attachment can be retrieved","1090","Verify a test case attachment can be retrieved","API regression tests","2026-07-20","passed","2026-07-20","Attachments functionality tests","API Tests","tests.api.AttachmentAPITest","retrieveAttachmentFromTestCase"
